name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sceaux,2010-03-07,3.8,-3,0.2,-1.5,-9.5,-5.7,-9.8,48.8,0,0,0,,0,0,60.8,30.8,49.2,1026.9,12.7,21.5,175.6,15.1,6,,2010-03-07T07:21:05,2010-03-07T18:43:31,0.75,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-08,5.5,-2.2,1.2,0.9,-8.4,-4.4,-10,45.6,0,0,0,,0,0,59.2,32.7,41.3,1023.5,9.9,31.3,188.2,16.2,7,,2010-03-08T07:19:03,2010-03-08T18:45:04,0.76,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-09,4,-2.3,0.7,-1.1,-8.1,-4.7,-7.9,54.9,0,0,0,,0,0,55.4,29.3,28.9,1023.1,7.7,15.9,184.3,15.9,6,,2010-03-09T07:17:00,2010-03-09T18:46:37,0.79,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-10,7.6,-1.9,2.4,3.8,-8.4,-2.9,-9,44,0,0,0,,0,0,57.6,35,27.1,1020,52.4,18.4,151.9,13.3,6,,2010-03-10T07:14:57,2010-03-10T18:48:10,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-11,6.1,-1.3,1.9,2.5,-6.9,-2.9,-3.6,68.6,0,0,0,,0,0,44.1,23.5,12.5,1019.4,70.2,9.5,170.2,14.7,6,,2010-03-11T07:12:53,2010-03-11T18:49:42,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-12,5.9,-0.4,2.9,5.3,-3.3,0.6,-1.9,71.5,0.006,100,4.17,rain,0,0,23.9,12.3,339.7,1022,73,9.8,146,12.7,5,,2010-03-12T07:10:49,2010-03-12T18:51:15,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-13,6.9,4.1,5.5,4.8,1.6,3.4,0.7,72,0,0,0,,0,0,26.9,12.8,350.6,1028.4,96.9,12.5,161.6,14.1,6,,2010-03-13T07:08:45,2010-03-13T18:52:47,0.92,Overcast,Cloudy skies throughout the day.,cloudy,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-14,8.7,3.6,5.8,6.4,0.9,3.5,0.2,67.9,0,0,0,,0,0,30.1,15.2,291.7,1029.5,77.7,21.3,133.8,11.6,5,,2010-03-14T07:06:40,2010-03-14T18:54:18,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-15,12.1,3.3,7.5,12.1,0.5,6,1.9,68.8,0,0,0,,0,0,31.8,18.9,301,1028.5,28.7,16.1,150.7,13,6,,2010-03-15T07:04:36,2010-03-15T18:55:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-16,13.7,3,7.9,13.7,1.1,6.9,-0.1,60,0,0,0,,0,0,19,9.9,257.8,1027.7,44.7,16,182.4,15.6,7,,2010-03-16T07:02:30,2010-03-16T18:57:21,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-17,16.8,4.4,10.4,16.8,2.9,9.7,-0.8,48,0,0,0,,0,0,31.7,16,190.3,1025.7,59,17,154.7,13.3,6,,2010-03-17T07:00:25,2010-03-17T18:58:53,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-18,19.2,7.6,13.1,19.2,5.7,12.7,-0.2,41.7,0.071,100,4.17,rain,0,0,39,20.6,178.1,1020.8,64.1,15.9,103.8,9,4,,2010-03-18T06:58:19,2010-03-18T19:00:24,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-19,18.9,11.6,14.9,18.9,11.6,14.9,7.5,62.4,2.652,100,12.5,rain,0,0,38.9,20.4,191.7,1017,68.2,18.5,126.7,10.9,6,,2010-03-19T06:56:14,2010-03-19T19:01:54,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-20,15.8,11.8,13.8,15.8,11.8,13.8,11.8,87.5,9.037,100,45.83,rain,0,0,47.4,21.6,199.2,1011.7,92.9,15,94.7,8.3,4,,2010-03-20T06:54:08,2010-03-20T19:03:25,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-21,13.7,7.7,10.1,13.7,5.4,9.1,6.5,78.4,5.377,100,12.5,rain,0,0,54.4,26.7,259.6,1017.6,83.7,23.7,37.2,3.2,1,,2010-03-21T06:52:02,2010-03-21T19:04:56,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-22,14.9,5.1,10.3,14.9,4.2,10,5,71.6,0,0,0,,0,0,29.3,12.9,190.3,1021.7,56.8,11.5,192.7,16.7,7,,2010-03-22T06:49:56,2010-03-22T19:06:26,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-23,15.8,5.3,10.8,15.8,4.2,10.5,5.2,69.5,0,0,0,,0,0,24,12,175.7,1018.6,55.1,14.2,191.2,16.5,7,,2010-03-23T06:47:50,2010-03-23T19:07:56,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-24,18.8,8.1,13.9,18.8,6.7,13.6,6.4,62,0,0,0,,0,0,33.3,16,148.2,1008.6,69,19.6,126.4,10.9,5,,2010-03-24T06:45:44,2010-03-24T19:09:27,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-25,18.1,11.6,13.3,18.1,11.6,13.3,7.3,67.3,4.927,100,37.5,rain,0,0,42.4,22.9,174.7,1004.2,73.2,27.1,82.3,7,3,,2010-03-25T06:43:38,2010-03-25T19:10:57,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-26,12.3,8,9.7,12.3,5.5,8.2,5.3,73.8,0.016,100,8.33,rain,0,0,66.3,26.5,198.9,1007.9,82.6,33.2,120.2,10.3,6,,2010-03-26T06:41:32,2010-03-26T19:12:27,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-27,12.5,6.8,9.4,12.5,3.9,8.2,5.5,77.6,1.504,100,25,rain,0,0,41.5,21.3,241,1008,85.3,31.2,114.5,10,5,,2010-03-27T06:39:26,2010-03-27T19:13:56,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-28,13.2,7.8,10.3,13.2,6.2,9.3,7.8,84.6,0.508,100,20.83,rain,0,0,32.8,16.7,222,1012.9,94.7,24.9,117.3,9.6,5,,2010-03-28T07:37:20,2010-03-28T20:15:26,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-29,17.6,10.7,12.9,17.6,10.7,12.9,9.1,78.9,1.013,100,20.83,rain,0,0,44.4,21,182.7,1004.6,86.5,21.6,146.4,12.5,6,,2010-03-29T07:35:14,2010-03-29T20:16:56,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-30,12.4,4.5,9.6,12.4,0.3,8.2,6.2,79.6,6.686,100,33.33,rain,0,0,69.2,21.9,202.5,995.3,68,19,116.8,10.1,6,,2010-03-30T07:33:09,2010-03-30T20:18:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-03-31,10.3,5.2,7.2,10.3,1.3,3.7,1.2,66.7,0.081,100,20.83,rain,0,0,71.2,33.1,229.8,1001.7,67.1,30.4,186.1,15.9,6,,2010-03-31T07:31:03,2010-03-31T20:19:55,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-01,11.1,2.6,6.7,11.1,-0.5,4.5,-2,56.2,0,0,0,,0,0,38.9,18.2,248.4,1012.8,49.7,31,179.5,15.6,5,,2010-04-01T07:28:58,2010-04-01T20:21:25,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-02,11.1,4.7,7.2,11.1,1.8,4.8,3.1,75.7,2.449,100,33.33,rain,0,0,56.6,23.4,182.6,1010.8,72.3,34,99.8,8.5,4,,2010-04-02T07:26:54,2010-04-02T20:22:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-03,11.4,6.3,8.1,11.4,3.5,5.6,5.3,82.8,4.534,100,41.67,rain,0,0,64.8,23.7,185.2,1006.2,84.5,28.2,94.2,8,3,,2010-04-03T07:24:49,2010-04-03T20:24:24,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-04,10.5,5.9,7.8,10.5,1.5,4.7,2.7,71.4,3.514,100,37.5,rain,0,0,50.4,29.5,252.8,1012.3,80.4,37.7,146.4,12.8,6,,2010-04-04T07:22:45,2010-04-04T20:25:53,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-05,13.3,2.2,7.9,13.3,0.8,7,1.3,64.5,0,0,0,,0,0,31.6,14.6,212.8,1027.1,60.4,33.3,246.8,21.4,8,,2010-04-05T07:20:41,2010-04-05T20:27:22,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-06,18.9,4.6,11.5,18.9,2.5,11,1.7,54.7,0,0,0,,0,0,32.8,17.4,141,1020.1,31.9,25.1,255.7,22.1,8,,2010-04-06T07:18:38,2010-04-06T20:28:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-07,17,10,12.6,17,7.7,12.5,5.6,62.9,0.015,100,4.17,rain,0,0,37.8,20.1,278.5,1017,76.8,25.1,155.7,13.6,5,,2010-04-07T07:16:35,2010-04-07T20:30:21,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-08,12.5,8.3,10.3,12.5,5.5,9.2,5.8,75,0.32,100,8.33,rain,0,0,38.5,20.3,352.2,1027.2,90.4,15.5,142.1,12.2,5,,2010-04-08T07:14:33,2010-04-08T20:31:50,0.8,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-09,17.2,5.7,11.4,17.2,3.4,10.4,2.7,57.1,0,0,0,,0,0,37.8,20.4,33,1032.2,12.5,26.5,252.5,21.9,8,,2010-04-09T07:12:31,2010-04-09T20:33:20,0.83,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-10,16,8.3,12.1,16,6.3,11.7,4.1,59.3,0,0,0,,0,0,41.5,20.7,24.6,1030.1,25.1,16.9,250.8,21.6,8,,2010-04-10T07:10:29,2010-04-10T20:34:49,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-11,12.9,4.8,8.9,12.9,1.5,7,1.7,62.6,0,0,0,,0,0,53.2,27.6,28.7,1023.9,42.1,19.4,248.5,21.6,8,,2010-04-11T07:08:28,2010-04-11T20:36:18,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-12,13,4.1,8.3,13,0.3,6.2,2,65.8,0,0,0,,0,0,50,25.9,24.9,1020,43.8,14,231.4,20,7,,2010-04-12T07:06:28,2010-04-12T20:37:47,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-13,16.5,7.2,10.7,16.5,4.7,9.6,4.8,68.5,0.136,100,12.5,rain,0,0,47.1,25.9,27.9,1017,72,11.1,112.5,9.7,4,,2010-04-13T07:04:28,2010-04-13T20:39:17,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-14,14.7,6.1,10.1,14.7,3,8.8,4.2,67.6,0.129,100,12.5,rain,0,0,33,17.7,7.9,1016.7,62.6,9.3,155.8,13.7,6,,2010-04-14T07:02:29,2010-04-14T20:40:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-15,15.3,6.2,11,15.3,4,10.1,3.8,63.3,0.384,100,8.33,rain,0,0,50,26.8,23.1,1017.6,25.4,9.2,213.8,18.5,7,,2010-04-15T07:00:31,2010-04-15T20:42:15,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-16,15.3,6.1,10.5,15.3,3.1,9.2,2.6,59.5,0,0,0,,0,0,41,21.9,15.3,1022,8.1,16.7,264.8,23,8,,2010-04-16T06:58:33,2010-04-16T20:43:44,0.07,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-17,18.2,4.9,11.4,18.2,2.6,10.5,1.3,53,0,0,0,,0,0,29.5,13.2,38.7,1020.4,8.5,15.4,268.1,23.1,8,,2010-04-17T06:56:36,2010-04-17T20:45:13,0.1,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-18,21.6,7.6,14.2,21.6,6.4,14,1.2,43.9,0,0,0,,0,0,22.3,12.1,355.9,1014.1,0.1,19.2,261.2,22.7,8,,2010-04-18T06:54:40,2010-04-18T20:46:42,0.14,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-19,20.3,5.7,13.4,20.3,4.7,13.2,1.5,48.7,0,0,0,,0,0,25.9,14.1,348,1015.6,9.3,13.2,265.1,22.9,8,,2010-04-19T06:52:45,2010-04-19T20:48:11,0.17,Clear,Clear conditions throughout the day.,clear-day,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-20,16.1,9.5,12.6,16.1,8,12.5,2.3,49.5,0,0,0,,0,0,33.3,17,315,1017.6,11.4,14.2,279.2,24.2,8,,2010-04-20T06:50:50,2010-04-20T20:49:40,0.21,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-21,15.8,5.1,10.8,15.8,4.2,10.4,0.1,49,0,0,0,,0,0,34.4,18.6,0.3,1019.1,45,25.5,278.7,24.3,8,,2010-04-21T06:48:57,2010-04-21T20:51:09,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-22,15.5,5.4,10.7,15.5,2.4,9.6,-1.2,45.2,0,0,0,,0,0,34.9,20.3,41.9,1015.9,53.5,23.8,277,24.1,8,,2010-04-22T06:47:04,2010-04-22T20:52:38,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-23,19.1,5,12.3,19.1,2.8,11.3,-1.9,40,0,0,0,,0,0,28.6,16.7,27.6,1014.2,18.4,26,295.1,25.3,9,,2010-04-23T06:45:13,2010-04-23T20:54:07,0.32,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-24,23.3,8.1,15.9,23.3,7,15.7,-0.5,35.9,0,0,0,,0,0,21.9,9.7,47.8,1017.6,1.7,21.3,295.2,25.5,9,,2010-04-24T06:43:22,2010-04-24T20:55:35,0.35,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-25,20.5,11.6,16.2,20.5,11.6,16.2,5.4,49.2,0,0,0,,0,0,37.6,23.1,281.4,1021.4,57.2,28.6,256.9,22.2,8,,2010-04-25T06:41:33,2010-04-25T20:57:04,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-26,16.1,7.5,12.4,16.1,7.5,12.4,7.3,72.1,0,0,0,,0,0,32.4,21.3,310.3,1027.3,54,28.9,252.4,21.6,8,,2010-04-26T06:39:44,2010-04-26T20:58:32,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-27,20.3,6.2,13.8,20.3,6.2,13.7,5.9,63,0,0,0,,0,0,31,15.5,46.2,1027.8,28.5,27.7,274.1,23.7,9,,2010-04-27T06:37:57,2010-04-27T21:00:00,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-28,25.3,11,18.3,25.3,11,18.3,5.7,47.1,0,0,0,,0,0,31.9,12.9,151.8,1022.5,42.1,31.9,291.5,25,9,,2010-04-28T06:36:11,2010-04-28T21:01:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-29,26.5,13.6,20,26.5,13.6,20,8.9,50.4,0,0,0,,0,0,49,21.9,194.4,1012.7,61.2,29.3,219,18.8,7,,2010-04-29T06:34:26,2010-04-29T21:02:56,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-04-30,18.1,11.5,14.3,18.1,11.5,14.3,7.3,64,0.015,100,4.17,rain,0,0,43.2,21.1,262.1,1013,55.8,31.7,239,20.8,7,,2010-04-30T06:32:42,2010-04-30T21:04:24,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-01,16.5,9.7,13.2,16.5,9.7,13.2,5.5,60.6,0,0,0,,0,0,33,11.9,258.3,1012.3,58.1,43.1,246.4,21.3,7,,2010-05-01T06:30:59,2010-05-01T21:05:51,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-02,14.6,7.9,11.3,14.6,5.2,11,6.7,73.9,5.697,100,45.83,rain,0,0,37,20.6,257,1009.9,69.8,31,211.5,18.4,7,,2010-05-02T06:29:18,2010-05-02T21:07:18,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-03,8.8,5.7,7.4,5.9,1.8,4.1,3.3,76.2,1.701,100,20.83,rain,0,0,47.8,24.7,343.8,1015.7,96,22.7,248.7,21.4,7,,2010-05-03T06:27:38,2010-05-03T21:08:45,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-04,13.9,5.7,8.8,13.9,1.3,6.6,1.5,61.7,0,0,0,,0,0,60.6,40.3,15.4,1020.2,80.2,22.9,276.6,23.7,9,,2010-05-04T06:26:00,2010-05-04T21:10:11,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999,remote"
Sceaux,2010-05-05,12.1,4.1,8.5,12.1,-0.2,6.6,1.4,62.1,0,0,0,,0,0,60.6,31.3,14.8,1016,58.3,18.2,179.7,15.5,5,,2010-05-05T06:24:23,2010-05-05T21:11:37,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-06,14.5,4.3,9.7,14.5,1.2,8.1,2.1,61.8,0,0,0,,0,0,58.2,22.8,355.5,1008.5,62.2,15.6,296.1,25.4,9,,2010-05-06T06:22:48,2010-05-06T21:13:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-07,13.2,4.5,9,13.2,3.4,8,2.2,64.2,0,0,0,,0,0,28.7,14.5,9.6,1008.5,63.3,16.2,241.2,21,8,,2010-05-07T06:21:14,2010-05-07T21:14:28,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07146099999,07156099999,07145099999,07147099999,07150099999,remote"
Sceaux,2010-05-08,17.1,6.9,11.3,17.1,4.1,10.5,4.7,65.7,1.152,100,12.5,rain,0,0,23.8,14.6,31.8,1009,60.6,10.7,209.6,18.3,7,,2010-05-08T06:19:41,2010-05-08T21:15:53,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-09,17.1,8.3,12.9,17.1,8,12.6,6.9,68.8,0.336,100,12.5,rain,0,0,33,16.4,33.7,1008.2,72,11.4,205.5,17.7,6,,2010-05-09T06:18:11,2010-05-09T21:17:17,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-10,15.7,6.5,11.5,15.7,5.8,11.1,7.2,75.6,4.723,100,16.67,rain,0,0,37.8,20.4,26.1,1006.9,61.7,9.7,189.1,16.2,5,,2010-05-10T06:16:42,2010-05-10T21:18:41,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-11,9.1,5.4,6.5,6.1,1.4,3.3,5,89.8,6.468,100,58.33,rain,0,0,41.3,25.9,12.1,1007.5,98.5,5.5,69,5.9,2,,2010-05-11T06:15:14,2010-05-11T21:20:04,0.92,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-12,10,5.5,7.2,10,2.8,5,3,75.4,0.006,100,4.17,rain,0,0,35.3,16.9,8.2,1012.3,91.6,14.9,252,21.6,7,,2010-05-12T06:13:48,2010-05-12T21:21:27,0.95,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-13,10.1,4.5,7.8,10.1,1.7,6.3,3,71.8,0,0,0,,0,0,26.7,13.4,354,1014.3,84.2,20.3,264.8,22.8,7,,2010-05-13T06:12:25,2010-05-13T21:22:49,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-14,11.3,7.2,8.8,11.3,5.8,8.1,4.4,74.5,0.508,100,8.33,rain,0,0,16.3,9.5,1.2,1013.2,88.3,13.9,206.2,17.8,7,,2010-05-14T06:11:03,2010-05-14T21:24:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-15,15.6,7.7,11.6,15.6,6.5,11.2,1.7,53.2,0,0,0,,0,0,39.4,17.9,343.9,1014.9,60.2,17.8,301.1,26,9,,2010-05-15T06:09:42,2010-05-15T21:25:30,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-16,16.9,7,12.2,16.9,5.9,11.8,3.6,58.2,0,0,0,,0,0,39.3,19.9,280.3,1019.1,59.1,26.3,308.6,26.7,8,,2010-05-16T06:08:24,2010-05-16T21:26:50,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-17,17.2,10.2,13.2,17.2,10.2,13.2,5.7,61.7,0.015,100,4.17,rain,0,0,38.3,23.9,288.1,1024.1,62.7,33.9,267,22.9,8,,2010-05-17T06:07:08,2010-05-17T21:28:08,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-18,18.2,5.4,13.1,18.2,5.4,13,3.4,54.6,0,0,0,,0,0,25.9,13.3,335.3,1028.7,45.3,40.6,289,25.1,9,,2010-05-18T06:05:54,2010-05-18T21:29:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07146099999,07156099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-19,19.7,8.4,14.4,19.7,7,14.2,2.1,46.4,0,0,0,,0,0,37.1,19.1,3.6,1029.5,7.9,28.6,340.7,29.5,9,,2010-05-19T06:04:41,2010-05-19T21:30:43,0.19,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-20,21.7,8.8,15.8,21.7,7.5,15.7,5.2,51.3,0,0,0,,0,0,41.4,19.9,7.4,1031,6.2,22.5,343.7,29.7,9,,2010-05-20T06:03:31,2010-05-20T21:31:58,0.23,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-21,23.1,11.9,18,23.1,11.9,18,9.1,59,0.015,100,4.17,rain,0,0,36.4,17.1,23,1029,13.7,19.2,329.3,28.5,9,,2010-05-21T06:02:23,2010-05-21T21:33:13,0.25,Rain,Clear conditions throughout the day with morning rain.,rain,"07156099999,07146099999,07145099999,07147099999,07150099999"
Sceaux,2010-05-22,24.4,13,18.8,24.4,13,18.8,8.4,53.7,0,0,0,,0,0,39.8,20.2,29.3,1025.7,15.2,22.9,332.2,28.8,9,,2010-05-22T06:01:17,2010-05-22T21:34:27,0.3,Clear,Clear conditions throughout the day.,clear-day,"07156099999,07146099999,07145099999,07147099999,07150099999"
